,ID,Age,Home,Type,Interaction Modifier
8860,1242,25,574,adult,1
8861,7439,26,3563,adult,1
8862,9516,56,4559,adult,1
8863,6877,42,3286,adult,1
8864,8008,35,3835,adult,1
8865,9515,24,4559,adult,1
8866,6875,15,3286,under_age,1
8867,8006,1,3835,under_age,1
8868,7440,49,3564,adult,1
8869,8005,0,3835,under_age,1
8870,8007,26,3835,public_worker,1
8871,9517,53,4559,public_worker,1
8872,6880,13,3287,under_age,1
8873,7441,41,3564,adult,1
8874,6882,39,3287,adult,1
8875,8009,18,3836,under_age,1
8876,9518,58,4560,adult,1
8877,6879,13,3287,under_age,1
8878,7443,85,3565,pensioner,1
8879,8010,44,3837,adult,1
8880,9519,64,4560,adult,1
8881,6881,47,3287,adult,1
8882,7442,73,3565,pensioner,1
8883,6878,9,3287,under_age,1
8884,8011,8,3838,under_age,1
8885,9520,74,4561,pensioner,1
8886,7444,14,3566,under_age,1
8887,8013,38,3838,adult,1
8888,7445,42,3566,adult,1
8889,6883,50,3288,public_worker,1
8890,9522,15,4562,under_age,1
8891,8012,33,3838,adult,1
8892,9521,12,4562,under_age,1
8893,7446,46,3566,adult,1
8894,6884,23,3289,medical_professional,1
8895,9523,47,4562,adult,1
8896,6886,60,3289,adult,1
8897,8015,12,3839,under_age,1
8898,7447,1,3567,under_age,1
8899,9524,46,4562,adult,1
8900,6885,48,3289,adult,1
8901,8016,42,3839,adult,1
8902,7448,29,3567,adult,1
8903,8014,11,3839,under_age,1
8904,9525,13,4563,under_age,1
8905,6887,55,3290,public_worker,1
8906,7450,80,3568,pensioner,1
8907,8017,40,3839,adult,1
8908,9528,48,4563,public_worker,1
8909,6888,51,3290,adult,1
8910,7449,73,3568,pensioner,1
8911,9529,51,4563,adult,1
8912,8018,16,3840,under_age,1
8913,7451,23,3569,adult,1
8914,6889,27,3291,adult,1
8915,9526,15,4563,under_age,1
8916,8020,46,3840,public_worker,1
8917,9527,18,4563,under_age,1
8918,7453,65,3569,public_worker,1
8919,8019,49,3840,public_worker,1
8920,6891,23,3292,adult,1
8921,7452,44,3569,adult,1
8922,9530,89,4564,pensioner,1
8923,6890,29,3292,adult,1
8924,8021,67,3841,adult,1
8925,9531,36,4565,adult,1
8926,7455,57,3570,adult,1
8927,8022,60,3841,public_worker,1
8928,6894,39,3293,adult,1
8929,7454,59,3570,adult,1
8930,9533,28,4566,adult,1
8931,8023,10,3842,under_age,1
8932,6892,13,3293,under_age,1
8933,8024,11,3842,under_age,1
8934,9534,29,4566,adult,1
8935,6895,42,3293,adult,1
8936,7456,32,3571,teacher,1
8937,8026,43,3842,adult,1
8938,9532,27,4566,adult,1
8939,6893,13,3293,under_age,1
8940,8027,37,3842,adult,1
8941,7457,22,3572,adult,1
8942,9535,68,4566,pensioner,1
8943,6897,51,3294,public_worker,1
8944,8025,13,3842,under_age,1
8945,9536,50,4566,adult,1
8946,6896,52,3294,adult,1
8947,7459,19,3573,public_worker,1
8948,7460,40,3573,public_worker,1
8949,8029,61,3843,public_worker,1
8950,9538,61,4567,adult,1
8951,7458,17,3573,under_age,1
8952,8028,29,3843,adult,1
8953,6900,40,3295,adult,1
8954,7461,49,3573,teacher,1
8955,9537,65,4567,adult,1
8956,6899,34,3295,adult,1
8957,8031,9,3844,under_age,1
8958,7462,25,3574,adult,1
8959,8032,33,3844,adult,1
8960,9541,37,4568,adult,1
8961,6898,1,3295,under_age,1
8962,5373,44,2549,adult,1
8963,4241,67,1999,adult,1
8964,1697,65,779,adult,1
8965,5375,73,2550,pensioner,1
8966,1696,27,779,adult,1
8967,4243,20,2000,adult,1
8968,5374,74,2550,pensioner,1
8969,4242,18,2000,under_age,1
8970,5377,31,2551,adult,1
8971,1700,62,780,public_worker,1
8972,4244,56,2000,adult,1
8973,1701,59,780,teacher,1
8974,5376,28,2551,adult,1
8975,4245,55,2000,public_worker,1
8976,1699,28,780,adult,1
8977,5381,8,2552,under_age,1
8978,4247,58,2001,adult,1
8979,1698,28,780,adult,1
8980,5382,38,2552,adult,1
8981,4246,65,2001,adult,1
8982,1703,29,781,adult,1
8983,5383,41,2552,adult,1
8984,1702,5,781,under_age,1
8985,4248,53,2002,adult,1
8986,5380,3,2552,under_age,1
8987,1704,47,781,adult,1
8988,5379,3,2552,under_age,1
8989,4249,30,2003,adult,1
8990,5378,0,2552,under_age,1
8991,1707,52,782,adult,1
8992,4252,51,2004,public_worker,1
8993,5386,44,2553,public_worker,1
8994,1705,24,782,adult,1
8995,5385,39,2553,adult,1
8996,4251,36,2004,adult,1
8997,1706,49,782,adult,1
8998,5384,12,2553,under_age,1
8999,4250,18,2004,under_age,1
9000,5387,65,2554,adult,1
9001,1708,15,783,under_age,1
9002,4253,20,2005,adult,1
9003,1710,47,783,adult,1
9004,5388,76,2554,pensioner,1
9005,4255,48,2005,adult,1
9006,1711,46,783,adult,1
9007,5391,31,2555,adult,1
9008,4254,47,2005,adult,1
9009,1709,21,783,adult,1
9010,5390,32,2555,teacher,1
9011,4256,60,2006,public_worker,1
9012,1712,57,784,adult,1
9013,5389,2,2555,under_age,1
9014,4258,31,2007,teacher,1
9015,5392,86,2556,pensioner,1
9016,1713,24,785,public_worker,1
9017,4257,3,2007,under_age,1
9018,5393,77,2556,pensioner,1
9019,1714,24,785,adult,1
9020,4259,62,2008,teacher,1
9021,5394,73,2557,pensioner,1
9022,1715,22,786,adult,1
9023,5395,54,2558,adult,1
9024,4261,65,2009,adult,1
9025,1718,41,787,adult,1
9026,4260,66,2009,adult,1
9027,5397,39,2559,adult,1
9028,1719,46,787,adult,1
9029,5398,33,2559,public_worker,1
9030,5396,8,2559,under_age,1
9031,4262,69,2010,pensioner,1
9032,1717,16,787,under_age,1
9033,8430,27,4031,adult,1
9034,3675,27,1729,public_worker,1
9035,8387,49,4011,adult,1
9036,3674,27,1729,adult,1
9037,8434,82,4032,pensioner,1
9038,8385,24,4011,adult,1
9039,3676,92,1730,pensioner,1
9040,8436,73,4032,pensioner,1
9041,8386,52,4011,adult,1
9042,8435,97,4032,pensioner,1
9043,3677,96,1730,pensioner,1
9044,8439,43,4033,adult,1
9045,8388,67,4012,adult,1
9046,3680,48,1732,adult,1
9047,8389,61,4012,adult,1
9048,8438,44,4033,public_worker,1
9049,3681,36,1732,adult,1
9050,8437,13,4033,under_age,1
9051,8390,29,4013,public_worker,1
9052,3679,16,1732,under_age,1
9053,8440,70,4034,pensioner,1
9054,8441,64,4034,teacher,1
9055,8391,27,4013,public_worker,1
9056,3678,15,1732,under_age,1
9057,8393,69,4014,pensioner,1
9058,3682,41,1733,adult,1
9059,8442,22,4035,adult,1
9060,8392,65,4014,adult,1
9061,3683,41,1733,teacher,1
9062,8443,46,4035,adult,1
9063,8394,64,4015,adult,1
9064,8444,50,4035,public_worker,1
9065,3684,10,1735,under_age,1
9066,3685,43,1735,adult,1
9067,8449,39,4036,adult,1
9068,8395,13,4016,under_age,1
9069,8397,46,4016,adult,1
9070,3686,42,1735,adult,1
9071,8445,10,4036,under_age,1
9072,8446,11,4036,under_age,1
9073,8396,39,4016,adult,1
9074,3687,17,1736,under_age,1
9075,8448,49,4036,adult,1
9076,3689,48,1736,adult,1
9077,8399,48,4017,adult,1
9078,8447,16,4036,under_age,1
9079,3688,42,1736,adult,1
9080,8400,53,4017,adult,1
9081,8450,28,4037,public_worker,1
9082,8398,24,4017,adult,1
9083,3691,50,1737,adult,1
9084,8451,26,4038,adult,1
9085,3690,11,1737,under_age,1
9086,8401,19,4018,adult,1
9087,8454,54,4039,adult,1
9088,3693,58,1738,adult,1
9089,8453,61,4039,adult,1
9090,8402,72,4019,pensioner,1
9091,3694,45,1738,adult,1
9092,8452,26,4039,adult,1
9093,8404,41,4020,public_worker,1
9094,3692,21,1738,adult,1
9095,8405,45,4020,adult,1
9096,8457,44,4040,adult,1
9097,8403,8,4020,under_age,1
9098,3695,31,1739,adult,1
9099,8456,50,4040,adult,1
9100,8406,62,4021,adult,1
9101,8455,12,4040,under_age,1
9102,3696,22,1740,adult,1
9103,8408,54,4022,public_worker,1
9104,8459,41,4041,adult,1
9105,8407,50,4022,adult,1
9106,3697,59,1741,adult,1
9107,2076,46,950,adult,1
9108,9613,73,4605,pensioner,1
9109,9614,84,4605,pensioner,1
9110,2078,63,951,adult,1
9111,9615,53,4606,adult,1
9112,2077,72,951,pensioner,1
9113,9621,51,4607,adult,1
9114,2080,21,952,adult,1
9115,9617,22,4607,adult,1
9116,2079,15,952,under_age,1
9117,2081,57,952,public_worker,1
9118,9618,24,4607,public_worker,1
9119,2082,48,952,public_worker,1
9120,9619,28,4607,adult,1
9121,2083,65,953,adult,1
9122,9620,61,4607,public_worker,1
9123,9616,20,4607,adult,1
9124,2084,61,954,adult,1
9125,9623,34,4608,public_worker,1
9126,2085,56,955,adult,1
9127,9624,37,4608,adult,1
9128,2086,54,955,adult,1
9129,9622,4,4608,under_age,1
9130,2088,31,956,adult,1
9131,9627,43,4609,adult,1
9132,2087,31,956,public_worker,1
9133,9625,5,4609,under_age,1
9134,9628,44,4609,adult,1
9135,2090,40,957,adult,1
9136,9626,12,4609,under_age,1
9137,2089,41,957,adult,1
9138,9633,38,4610,adult,1
9139,2091,66,958,adult,1
9140,9629,11,4610,under_age,1
9141,9630,12,4610,under_age,1
9142,2094,47,959,teacher,1
9143,9631,14,4610,under_age,1
9144,9632,34,4610,teacher,1
9145,2092,20,959,medical_professional,1
9146,2093,53,959,adult,1
9147,9634,7,4611,under_age,1
9148,9635,7,4611,under_age,1
9149,2096,22,960,public_worker,1
9150,9636,12,4611,under_age,1
9151,2098,55,960,adult,1
9152,9637,30,4611,adult,1
9153,2095,15,960,under_age,1
9154,9638,40,4611,public_worker,1
9155,2097,48,960,adult,1
9156,9639,0,4612,under_age,1
9157,9642,25,4612,adult,1
9158,4902,63,2315,adult,1
9159,3300,55,1548,adult,1
9160,4901,62,2315,teacher,1
9161,3303,12,1549,under_age,1
9162,4903,55,2316,adult,1
9163,3302,9,1549,under_age,1
9164,3305,45,1549,adult,1
9165,4905,40,2317,adult,1
9166,3304,47,1549,adult,1
9167,4904,6,2317,under_age,1
9168,3306,58,1550,adult,1
9169,4906,67,2318,adult,1
9170,3307,57,1550,adult,1
9171,4907,28,2320,public_worker,1
9172,3308,33,1551,adult,1
9173,4908,78,2321,pensioner,1
9174,3312,15,1552,under_age,1
9175,4910,24,2322,adult,1
9176,3311,12,1552,under_age,1
9177,3314,49,1552,adult,1
9178,4909,18,2322,under_age,1
9179,4911,50,2322,adult,1
9180,3309,8,1552,under_age,1
9181,3313,35,1552,adult,1
9182,4912,53,2322,adult,1
9183,3310,9,1552,under_age,1
9184,4914,9,2323,under_age,1
9185,3316,85,1553,pensioner,1
9186,4913,9,2323,under_age,1
9187,3315,70,1553,pensioner,1
9188,4916,36,2323,adult,1
9189,3317,37,1554,adult,1
9190,4915,43,2323,public_worker,1
9191,4918,37,2324,adult,1
9192,3318,58,1555,adult,1
9193,4919,41,2324,adult,1
9194,3320,39,1556,teacher,1
9195,4917,10,2324,under_age,1
9196,3319,38,1556,adult,1
9197,4920,10,2325,under_age,1
9198,3323,37,1557,adult,1
9199,4922,45,2325,adult,1
9200,3322,33,1557,adult,1
9201,4921,40,2325,public_worker,1
9202,3321,9,1557,under_age,1
9203,4924,56,2326,adult,1
9204,3324,80,1558,pensioner,1
9205,4923,23,2326,public_worker,1
9206,3325,15,1559,under_age,1
9207,4925,47,2326,adult,1
9208,3326,44,1559,adult,1
9209,9046,16,4323,under_age,1
9210,842,17,391,under_age,1
9211,9049,66,4324,adult,1
9212,10086,53,4827,adult,1
9213,843,17,391,under_age,1
9214,846,42,391,adult,1
9215,9050,58,4324,adult,1
9216,10090,58,4828,adult,1
9217,844,19,391,public_worker,1
9218,9051,50,4325,adult,1
9219,10087,19,4828,adult,1
9220,845,49,391,adult,1
9221,9052,52,4325,adult,1
9222,10089,48,4828,adult,1
9223,847,63,392,adult,1
9224,9053,41,4326,adult,1
9225,10088,25,4828,adult,1
9226,848,69,393,pensioner,1
9227,849,69,393,pensioner,1
9228,9054,28,4327,adult,1
9229,10093,14,4829,under_age,1
9230,10092,13,4829,under_age,1
9231,852,55,394,medical_professional,1
9232,10094,19,4829,adult,1
9233,9056,61,4328,adult,1
9234,850,20,394,adult,1
9235,10091,7,4829,under_age,1
9236,9055,68,4328,pensioner,1
9237,851,26,394,adult,1
9238,10095,49,4829,adult,1
9239,9057,81,4329,pensioner,1
9240,853,57,394,adult,1
9241,10096,44,4829,adult,1
9242,9058,37,4330,adult,1
9243,856,38,395,public_worker,1
9244,9061,27,4330,public_worker,1
9245,10097,11,4830,under_age,1
9246,855,39,395,adult,1
9247,9059,70,4330,pensioner,1
9248,10098,40,4830,adult,1
9249,9060,21,4330,adult,1
9250,854,9,395,under_age,1
9251,10099,42,4830,adult,1
9252,857,73,396,pensioner,1
9253,9064,45,4331,public_worker,1
9254,10101,69,4831,pensioner,1
9255,858,84,396,pensioner,1
9256,9062,15,4331,under_age,1
9257,10100,71,4831,pensioner,1
9258,9063,36,4331,adult,1
9259,860,26,397,adult,1
9260,10102,58,4832,adult,1
9261,859,20,397,adult,1
9262,9065,23,4332,adult,1
9263,10103,56,4833,adult,1
9264,861,62,397,public_worker,1
9265,9066,56,4332,medical_professional,1
9266,9067,45,4332,adult,1
9267,862,55,397,adult,1
9268,10105,34,4834,public_worker,1
9269,863,22,398,public_worker,1
9270,10104,38,4834,adult,1
9271,9068,76,4333,pensioner,1
9272,865,57,398,adult,1
9273,9073,32,4336,public_worker,1
9274,10107,35,4835,adult,1
9275,9070,4,4336,under_age,1
9276,864,59,398,adult,1
9277,10106,38,4835,adult,1
9278,9071,6,4336,under_age,1
9279,9072,31,4336,adult,1
9280,867,1,399,under_age,1
9281,10111,35,4836,adult,1
9282,869,34,399,adult,1
9283,9069,1,4336,under_age,1
9284,6407,27,3058,adult,1
9285,7540,67,3606,adult,1
9286,5845,10,2783,under_age,1
9287,6409,58,3058,adult,1
9288,5853,45,2784,adult,1
9289,7541,8,3607,under_age,1
9290,7542,29,3607,adult,1
9291,6410,41,3059,adult,1
9292,5849,1,2784,under_age,1
9293,5850,2,2784,under_age,1
9294,7543,38,3607,adult,1
9295,6411,1,3060,under_age,1
9296,5851,9,2784,under_age,1
9297,6412,40,3060,adult,1
9298,5852,41,2784,adult,1
9299,7544,10,3608,under_age,1
9300,7546,38,3608,adult,1
9301,5854,82,2785,pensioner,1
9302,6415,62,3061,public_worker,1
9303,6413,26,3061,adult,1
9304,7545,42,3608,adult,1
9305,5855,82,2786,pensioner,1
9306,6414,53,3061,adult,1
9307,5856,26,2787,adult,1
9308,7547,65,3609,public_worker,1
9309,6417,40,3062,adult,1
9310,7548,65,3609,public_worker,1
9311,5858,58,2787,adult,1
9312,6420,70,3062,pensioner,1
9313,7552,54,3610,medical_professional,1
9314,5857,57,2787,adult,1
9315,6421,83,3062,pensioner,1
9316,7551,15,3610,under_age,1
9317,6418,55,3062,adult,1
9318,7553,36,3610,adult,1
9319,5861,39,2788,adult,1
9320,6416,42,3062,public_worker,1
9321,7549,5,3610,under_age,1
9322,5859,2,2788,under_age,1
9323,6419,36,3062,public_worker,1
9324,7550,8,3610,under_age,1
9325,5862,31,2788,adult,1
9326,6424,64,3063,adult,1
9327,7554,15,3611,under_age,1
9328,5860,8,2788,under_age,1
9329,7555,15,3611,under_age,1
9330,6423,54,3063,adult,1
9331,7556,50,3611,adult,1
9332,5863,70,2789,pensioner,1
9333,6422,26,3063,adult,1
9334,5865,36,2790,adult,1
9335,7557,81,3612,pensioner,1
9336,5864,10,2790,under_age,1
9337,6425,27,3064,public_worker,1
9338,7558,48,3613,adult,1
9339,5866,79,2791,pensioner,1
9340,6427,55,3065,adult,1
9341,7560,78,3614,pensioner,1
9342,5868,40,2792,adult,1
9343,7559,71,3614,pensioner,1
9344,6426,66,3065,adult,1
9345,5867,38,2792,adult,1
9346,7563,46,3615,adult,1
9347,6428,15,3066,under_age,1
9348,6430,37,3066,adult,1
9349,5869,52,2793,public_worker,1
9350,7562,54,3615,public_worker,1
9351,7561,23,3615,adult,1
9352,6431,47,3066,adult,1
9353,5870,22,2794,adult,1
9354,6429,16,3066,under_age,1
9355,5871,50,2794,adult,1
9356,7564,29,3616,adult,1
9357,6432,81,3067,pensioner,1
9358,5872,63,2794,adult,1
9359,7565,27,3616,adult,1
9360,6978,81,3331,pensioner,1
9361,372,47,176,adult,1
9362,6977,85,3331,pensioner,1
9363,370,11,176,under_age,1
9364,6980,24,3332,adult,1
9365,368,6,176,under_age,1
9366,371,12,176,under_age,1
9367,6979,26,3332,adult,1
9368,373,35,176,adult,1
9369,6981,89,3333,pensioner,1
9370,369,10,176,under_age,1
9371,6982,70,3334,pensioner,1
9372,375,32,177,adult,1
9373,6983,45,3335,medical_professional,1
9374,374,38,177,adult,1
9375,6986,45,3336,adult,1
9376,376,11,178,under_age,1
9377,6985,11,3336,under_age,1
9378,378,43,178,adult,1
9379,6987,47,3336,adult,1
9380,377,40,178,adult,1
9381,6984,4,3336,under_age,1
9382,6990,50,3337,adult,1
9383,379,41,179,adult,1
9384,6988,15,3337,under_age,1
9385,6989,46,3337,adult,1
9386,380,74,180,pensioner,1
9387,382,67,181,adult,1
9388,6991,75,3338,pensioner,1
9389,6992,31,3339,adult,1
9390,381,68,181,pensioner,1
9391,383,30,182,adult,1
9392,6993,34,3340,public_worker,1
9393,6997,53,3341,public_worker,1
9394,384,55,183,adult,1
9395,6994,21,3341,public_worker,1
9396,386,59,183,adult,1
9397,6996,42,3341,adult,1
9398,385,22,183,adult,1
9399,6995,22,3341,adult,1
9400,387,25,183,adult,1
9401,6998,9,3342,under_age,1
9402,7000,42,3342,adult,1
9403,389,60,184,adult,1
9404,6999,40,3342,adult,1
9405,388,27,184,public_worker,1
9406,390,51,184,adult,1
9407,7001,63,3343,adult,1
9408,391,29,185,adult,1
9409,3773,24,1775,teacher,1
9410,5000,12,2366,under_age,1
9411,4342,57,2048,adult,1
9412,5002,40,2366,adult,1
9413,3774,35,1776,adult,1
9414,4999,11,2366,under_age,1
9415,4341,23,2048,adult,1
9416,5001,43,2366,adult,1
9417,3777,55,1777,adult,1
9418,4340,18,2048,under_age,1
9419,4343,48,2048,adult,1
9420,5004,67,2367,public_worker,1
9421,3776,19,1777,adult,1
9422,5003,75,2367,pensioner,1
9423,3778,48,1777,adult,1
9424,4346,48,2049,adult,1
9425,5006,19,2368,adult,1
9426,4344,9,2049,under_age,1
9427,3775,16,1777,under_age,1
9428,4345,16,2049,under_age,1
9429,5005,23,2368,public_worker,1
9430,3779,51,1778,adult,1
9431,4349,52,2050,adult,1
9432,5009,18,2369,under_age,1
9433,5008,12,2369,under_age,1
9434,3780,51,1778,adult,1
9435,4347,23,2050,adult,1
9436,5010,25,2369,public_worker,1
9437,5007,11,2369,under_age,1
9438,3781,4,1779,under_age,1
9439,4348,60,2050,adult,1
9440,5011,56,2369,adult,1
9441,3785,39,1779,adult,1
9442,3784,39,1779,adult,1
9443,4350,53,2051,adult,1
9444,5012,52,2369,adult,1
9445,3782,6,1779,under_age,1
9446,4351,71,2051,pensioner,1
9447,5014,40,2370,public_worker,1
9448,3783,6,1779,under_age,1
9449,4353,63,2052,adult,1
9450,5015,48,2370,teacher,1
9451,3787,47,1780,adult,1
9452,4352,66,2052,adult,1
9453,5013,26,2370,adult,1
9454,3786,45,1780,adult,1
9455,4355,24,2053,adult,1
9456,5016,6,2371,under_age,1
9457,3788,22,1781,adult,1
9458,5017,11,2371,under_age,1
9459,4354,7,2053,under_age,1
9460,5018,51,2371,adult,1
9461,3790,43,1781,adult,1
9462,4356,30,2053,adult,1
9463,3789,45,1781,adult,1
9464,5020,34,2372,adult,1
9465,4357,46,2054,adult,1
9466,5021,38,2372,adult,1
9467,3791,0,1782,under_age,1
9468,4360,81,2055,pensioner,1
9469,5019,2,2372,under_age,1
9470,3793,22,1782,adult,1
9471,4358,20,2055,adult,1
9472,5023,31,2373,adult,1
9473,3792,33,1782,public_worker,1
9474,4359,18,2055,under_age,1
9475,5024,31,2373,adult,1
9476,3794,25,1783,adult,1
9477,4362,37,2056,public_worker,1
9478,5022,2,2373,under_age,1
9479,4361,8,2056,under_age,1
9480,3795,55,1784,medical_professional,1
9481,5025,26,2374,adult,1
9482,4363,78,2057,pensioner,1
9483,3796,43,1785,public_worker,1
9484,10180,15,4872,under_age,1
9485,5471,76,2601,pensioner,1
9486,8,61,9,public_worker,1
9487,10184,72,4873,pensioner,1
9488,9,52,9,adult,1
9489,5473,86,2602,pensioner,1
9490,10186,27,4874,adult,1
9491,5474,79,2603,pensioner,1
9492,5475,74,2603,pensioner,1
9493,10187,37,4874,adult,1
9494,5,23,9,adult,1
9495,5476,26,2604,adult,1
9496,10185,22,4874,adult,1
9497,10,84,10,pensioner,1
9498,5477,37,2605,public_worker,1
9499,10189,48,4875,adult,1
9500,11,17,11,under_age,1
9501,5479,63,2606,adult,1
9502,10188,44,4875,adult,1
9503,5478,71,2606,pensioner,1
9504,10190,29,4876,public_worker,1
9505,13,49,11,adult,1
9506,5480,62,2607,public_worker,1
9507,10191,61,4876,adult,1
9508,5481,34,2608,adult,1
9509,10192,57,4876,adult,1
9510,12,47,11,adult,1
9511,5484,47,2609,adult,1
9512,10193,45,4877,adult,1
9513,15,26,12,adult,1
9514,5483,50,2609,public_worker,1
9515,10194,44,4877,adult,1
9516,5482,19,2609,adult,1
9517,16,50,12,public_worker,1
9518,10195,50,4878,public_worker,1
9519,5485,69,2610,pensioner,1
9520,10196,46,4878,public_worker,1
9521,14,23,12,public_worker,1
9522,5486,65,2610,adult,1
9523,10197,74,4879,pensioner,1
9524,17,56,13,public_worker,1
9525,10198,25,4880,adult,1
9526,5487,18,2611,under_age,1
9527,10199,24,4880,adult,1
9528,5488,51,2612,adult,1
9529,18,0,14,under_age,1
9530,21,32,14,adult,1
9531,5489,56,2612,adult,1
9532,10201,61,4881,adult,1
9533,19,1,14,under_age,1
9534,10200,52,4881,adult,1
9535,5490,2,2613,under_age,1
9536,20,39,14,public_worker,1
9537,5491,20,2613,public_worker,1
9538,5492,41,2613,teacher,1
9539,10202,0,4883,under_age,1
9540,23,22,15,adult,1
9541,10204,31,4883,public_worker,1
9542,5494,26,2614,adult,1
9543,10205,34,4883,adult,1
9544,22,3,15,under_age,1
9545,5493,10,2614,under_age,1
9546,10203,3,4883,under_age,1
9547,24,33,15,adult,1
9548,5495,95,2615,pensioner,1
9549,10206,59,4884,adult,1
9550,5496,76,2615,pensioner,1
9551,25,63,16,adult,1
9552,8108,43,3879,adult,1
9553,3871,15,1817,under_age,1
9554,2736,22,1266,adult,1
9555,1320,70,610,pensioner,1
9556,3874,59,1817,adult,1
9557,8109,89,3880,pensioner,1
9558,2740,40,1266,adult,1
9559,1321,71,611,pensioner,1
9560,8110,55,3881,adult,1
9561,3876,27,1818,adult,1
9562,1325,45,612,adult,1
9563,2742,15,1267,under_age,1
9564,3875,30,1818,adult,1
9565,8111,25,3882,adult,1
9566,2743,50,1267,adult,1
9567,1322,9,612,under_age,1
9568,1323,13,612,under_age,1
9569,2741,14,1267,under_age,1
9570,8112,24,3882,public_worker,1
9571,3878,79,1819,pensioner,1
9572,1324,38,612,adult,1
9573,2744,46,1267,adult,1
9574,3877,81,1819,pensioner,1
9575,8113,13,3883,under_age,1
9576,1327,5,613,under_age,1
9577,8114,40,3883,adult,1
9578,2747,33,1268,adult,1
9579,3881,20,1820,adult,1
9580,1328,12,613,under_age,1
9581,8115,41,3883,adult,1
9582,2748,35,1268,adult,1
9583,3879,12,1820,under_age,1
9584,1329,34,613,adult,1
9585,3882,25,1820,adult,1
9586,2746,7,1268,under_age,1
9587,8116,17,3884,under_age,1
9588,1330,45,613,adult,1
9589,2745,7,1268,under_age,1
9590,3880,13,1820,under_age,1
9591,8117,19,3884,adult,1
9592,2749,71,1269,pensioner,1
9593,3883,57,1820,adult,1
9594,1326,1,613,under_age,1
9595,8118,49,3884,adult,1
9596,2750,50,1270,adult,1
9597,3884,50,1820,medical_professional,1
9598,1331,72,614,pensioner,1
9599,8119,31,3885,public_worker,1
9600,3885,17,1821,under_age,1
9601,1333,70,615,pensioner,1
9602,2752,29,1271,adult,1
9603,8120,28,3885,adult,1
9604,3886,47,1821,adult,1
9605,1332,70,615,pensioner,1
9606,2753,61,1271,public_worker,1
9607,1334,60,616,adult,1
9608,8121,59,3886,adult,1
9609,2754,58,1271,public_worker,1
9610,3887,69,1822,pensioner,1
9611,2751,25,1271,adult,1
9612,8122,63,3886,public_worker,1
