,building,geometry,amenity,shop,leisure,building:levels,name,building_coordinates_x,building_coordinates_y,building_area,neighbourhood
678351333,yes,"POLYGON ((9.793858699999999 51.2125478, 9.7937274 51.2125796, 9.793676700000001 51.2124973, 9.793808 51.2124656, 9.793858699999999 51.2125478))",,,,,,9.793767690148936,51.21252258059993,1.2409149999630079e-08,4
678351334,yes,"POLYGON ((9.793910500000001 51.2126318, 9.793779199999999 51.2126636, 9.7937285 51.2125813, 9.7938598 51.2125495, 9.793910500000001 51.2126318))",,,,,,9.793819499999998,51.21260655000001,1.24182499998377e-08,4
678351335,yes,"POLYGON ((9.7898979 51.212988, 9.789797699999999 51.212992, 9.789784300000001 51.2128618, 9.789884499999999 51.2128578, 9.7898979 51.212988))",,,,,,9.7898411,51.212924900000004,1.3099639999981507e-08,4
678351336,yes,"POLYGON ((9.788894000000001 51.2131814, 9.7888184 51.2130506, 9.7889371 51.2130237, 9.7889686 51.2130782, 9.7890332 51.2130635, 9.789077300000001 51.2131398, 9.788894000000001 51.2131814))",,,,,,9.788941431065604,51.21310409638731,2.3133275000608842e-08,4
678351337,yes,"POLYGON ((9.788685600000001 51.2134417, 9.788546200000001 51.213461, 9.788512600000001 51.213366, 9.7886521 51.2133467, 9.788685600000001 51.2134417))",,,,,,9.788599121474437,51.21340384481087,1.3895264999794078e-08,4
678351338,yes,"POLYGON ((9.7897558 51.2118186, 9.789726699999999 51.2117688, 9.789862100000001 51.2117377, 9.7898912 51.2117875, 9.7897558 51.2118186))",,,,,,9.78980895,51.21177815,7.647929999958328e-09,4
678351339,yes,"POLYGON ((9.7902909 51.2117581, 9.790165999999999 51.2117994, 9.790089500000001 51.2117086, 9.7902144 51.2116673, 9.7902909 51.2117581))",,,,,,9.790190200000001,51.211733349999996,1.4500369999381952e-08,4
678351340,yes,"POLYGON ((9.790247900000001 51.2128486, 9.7902182 51.2127975, 9.7903403 51.2127697, 9.790369999999999 51.2128208, 9.790247900000001 51.2128486))",,,,,,9.7902941,51.21280915,7.064969999950825e-09,4
678351341,yes,"POLYGON ((9.7899435 51.212979, 9.789937500000001 51.21289, 9.7900844 51.2128861, 9.7900904 51.2129751, 9.7899435 51.212979))",,,,,,9.790013950000002,51.21293255000001,1.3097499999852175e-08,4
678351342,yes,"POLYGON ((9.7900917 51.2129751, 9.790085700000001 51.2128862, 9.7902326 51.2128823, 9.7902386 51.2129712, 9.7900917 51.2129751))",,,,,,9.790162150000002,51.2129287,1.3082810000223734e-08,4
678351343,yes,"POLYGON ((9.789596599999999 51.212647, 9.789538800000001 51.2125652, 9.789695399999999 51.2125218, 9.7897532 51.2126036, 9.789596599999999 51.212647))",,,,,,9.789646000000001,51.212584400000004,1.53183999999285e-08,4
678351344,yes,"POLYGON ((9.789199200000001 51.2125661, 9.789118800000001 51.2124522, 9.7893065 51.2124001, 9.789387 51.212514, 9.789199200000001 51.2125661))",,,,,,9.789252881172748,51.212483103342564,2.5576169998831308e-08,4
678351345,yes,"POLYGON ((9.7889967 51.2123604, 9.7889163 51.2122466, 9.789104 51.2121945, 9.789184499999999 51.2123083, 9.7889967 51.2123604))",,,,,,9.78905038117466,51.21227745333759,2.5557394999564802e-08,4
678351346,yes,"POLYGON ((9.789369300000001 51.2120963, 9.789296200000001 51.2119745, 9.7894348 51.2119418, 9.789455999999999 51.211977, 9.7895752 51.2119489, 9.7896272 51.2120355, 9.789369300000001 51.2120963))",,,,,,9.789455008616791,51.21201419654063,3.106643999980235e-08,4
678351347,yes,"POLYGON ((9.7896175 51.2122181, 9.789554000000001 51.2121125, 9.789683399999999 51.2120819, 9.789710400000001 51.2121269, 9.7898184 51.2121014, 9.7898549 51.2121621, 9.7896175 51.2122181))",,,,,,9.789693296083055,51.21214822657434,2.3092734999749972e-08,4
678351348,yes,"POLYGON ((9.794025 51.2123513, 9.7941535 51.2123167, 9.7940965 51.2122335, 9.793968 51.2122681, 9.794025 51.2123513))",,,,,,9.79406075,51.21229240000001,1.2663399999865202e-08,4
678351349,yes,"POLYGON ((9.794083199999999 51.2124365, 9.7942117 51.212402, 9.794154600000001 51.2123188, 9.7940261 51.2123533, 9.794083199999999 51.2124365))",,,,,,9.7941189,51.21237765,1.2661150000436826e-08,4
678351350,yes,"POLYGON ((9.793865200000001 51.2120723, 9.7940156 51.2120417, 9.793955 51.2119249, 9.793995600000001 51.2119166, 9.793971300000001 51.2118697, 9.7937803 51.2119086, 9.793865200000001 51.2120723))",,,,,,9.79390262698179,51.21196955231539,2.9325280000158957e-08,4
678351351,yes,"POLYGON ((9.7936184 51.2121923, 9.7935002 51.2122168, 9.793452500000001 51.2121263, 9.7933547 51.2121466, 9.793318599999999 51.2120783, 9.793534599999999 51.2120335, 9.7936184 51.2121923))",,,,,,9.793482794094558,51.21211915270447,2.82295800001215e-08,4
678351352,yes,"POLYGON ((9.7931743 51.2125906, 9.7931343 51.2126583, 9.7932872 51.2126938, 9.7933272 51.2126261, 9.7931743 51.2125906))",,,,,,9.793230750000001,51.212642200000005,1.1771329999793436e-08,4
678351353,yes,"POLYGON ((9.7932775 51.2131577, 9.7931431 51.2131811, 9.7931002 51.2130845, 9.7932346 51.2130611, 9.7932775 51.2131577))",,,,,,9.79318885,51.213121099999995,1.3986900000068396e-08,4
678351354,yes,"POLYGON ((9.793028100000001 51.2129023, 9.793047400000001 51.2129904, 9.793213700000001 51.2129761, 9.793194400000001 51.212888, 9.793028100000001 51.2129023))",,,,,,9.7931209,51.2129392,1.4927019999952598e-08,4
678351355,yes,"POLYGON ((9.7931036 51.2134887, 9.792980099999999 51.2135217, 9.792857 51.2133409, 9.7929896 51.2133055, 9.7931127 51.2134863, 9.7931036 51.2134887))",,,,,,9.792984844450999,51.21341359412864,2.832987000059961e-08,4
678351356,yes,"POLYGON ((9.791516400000001 51.2140194, 9.7916382 51.2139926, 9.791589500000001 51.2139056, 9.791467600000001 51.2139325, 9.791516400000001 51.2140194))",,,,,,9.791552928472546,51.213962514954275,1.1903794999985357e-08,4
678351357,yes,"POLYGON ((9.791390099999999 51.2137862, 9.7915119 51.2137595, 9.791463200000001 51.2136725, 9.791341299999999 51.2136993, 9.791390099999999 51.2137862))",,,,,,9.791426628482501,51.21372936495494,1.1898920000082894e-08,4
678351358,yes,"POLYGON ((9.7910647 51.2140541, 9.791225600000001 51.2140164, 9.7911558 51.2138996, 9.790995000000001 51.2139373, 9.7910647 51.2140541))",,,,,,9.791110280529464,51.21397685475519,2.141685500014231e-08,4
678351359,yes,"POLYGON ((9.7908515 51.2137911, 9.7907955 51.2137133, 9.7909712 51.2136637, 9.7910272 51.2137416, 9.7908515 51.2137911))",,,,,,9.790911364047295,51.21372741838242,1.645304500026201e-08,4
678351360,yes,"POLYGON ((9.790598299999999 51.2131198, 9.7906437 51.2131925, 9.7907321 51.2131708, 9.790812300000001 51.2132994, 9.7909402 51.213268, 9.7908147 51.2130669, 9.790598299999999 51.2131198))",,,,,,9.790783860167291,51.21317556928351,3.7071404999277496e-08,4
678351361,yes,"POLYGON ((9.790428 51.2131378, 9.7905041 51.2132586, 9.790656999999999 51.2132207, 9.790580800000001 51.2130999, 9.790428 51.2131378))",,,,,,9.79054248085155,51.213179255135046,2.1350365000076617e-08,4
678351362,yes,"POLYGON ((9.790748199999999 51.2134461, 9.7908121 51.2135473, 9.791004900000001 51.2134996, 9.7909411 51.2133984, 9.790748199999999 51.2134461))",,,,,,9.790876569215744,51.21347284705768,2.256206499997908e-08,4
678351363,yes,"POLYGON ((9.7898151 51.2131882, 9.789855899999999 51.213253, 9.789993000000001 51.213219, 9.789952100000001 51.2131543, 9.7898151 51.2131882))",,,,,,9.78990401702787,51.21320363339588,1.0260845000486536e-08,4
678351364,yes,"POLYGON ((9.7900913 51.2132166, 9.7901551 51.2133178, 9.790308 51.21328, 9.790244100000001 51.2131788, 9.7900913 51.2132166))",,,,,,9.790199630703771,51.21324830410684,1.7881949999448335e-08,4
678351365,yes,"POLYGON ((9.7917667 51.2144107, 9.791895999999999 51.214383, 9.7918748 51.2143442, 9.7919663 51.2143246, 9.7919375 51.2142717, 9.7917167 51.214319, 9.7917667 51.2144107))",,,,,,9.791835273578773,51.21433852193979,1.864448499997016e-08,4
678351366,yes,"POLYGON ((9.791866799999999 51.2145635, 9.791811600000001 51.2144626, 9.7919936 51.2144236, 9.7920488 51.2145244, 9.791866799999999 51.2145635))",,,,,,9.79193018777971,51.214493530149454,2.05102599994647e-08,4
678351367,yes,"POLYGON ((9.7919929 51.2147161, 9.7919284 51.214596, 9.792071200000001 51.2145659, 9.792097 51.2146138, 9.792181899999999 51.2145958, 9.792220800000001 51.2146681, 9.7919929 51.2147161))",,,,,,9.792065503881226,51.21464098375756,2.593664999960486e-08,4
678351368,yes,"POLYGON ((9.791431599999999 51.2148135, 9.791397699999999 51.214747, 9.791455900000001 51.2147354, 9.7914414 51.214707, 9.791592100000001 51.2146769, 9.7916404 51.2147717, 9.791431599999999 51.2148135))",,,,,,9.791520210108196,51.21474683562666,2.0004359999914712e-08,4
678351369,yes,"POLYGON ((9.7917687 51.2149186, 9.791636199999999 51.2149498, 9.791608999999999 51.2149044, 9.7915285 51.2149234, 9.791498199999999 51.2148727, 9.791711299999999 51.2148227, 9.7917687 51.2149186))",,,,,,9.791644550671155,51.2148868002738,1.9158305000232388e-08,4
678351370,yes,"POLYGON ((9.791593199999999 51.2146177, 9.791445899999999 51.2146522, 9.791393299999999 51.214564, 9.791540700000001 51.2145295, 9.791593199999999 51.2146177))",,,,,,9.791493269531294,51.21459084629229,1.4809245000379793e-08,4
678351372,yes,"POLYGON ((9.791861300000001 51.2150739, 9.7917021 51.2151112, 9.791636199999999 51.2150007, 9.7917954 51.2149634, 9.791861300000001 51.2150739))",,,,,,9.791748749999998,51.215037300000006,2.0049670000294958e-08,4
679400807,yes,"POLYGON ((9.7073657 51.2019027, 9.707428699999999 51.2017868, 9.7072933 51.2017579, 9.707230300000001 51.2018739, 9.7073657 51.2019027))",,,,,,9.707329493166633,51.201830319666605,1.7517180000090813e-08,2
679400808,yes,"POLYGON ((9.7072477 51.2020443, 9.707298 51.2019498, 9.7071781 51.2019248, 9.707162500000001 51.2019544, 9.707080700000001 51.2019364, 9.7070452 51.2020019, 9.7071278 51.2020193, 9.7072477 51.2020443))",,,,,,9.707177821357217,51.201982450840916,1.856142000001471e-08,2
679400809,yes,"POLYGON ((9.707098200000001 51.2022548, 9.707169199999999 51.2021267, 9.7070341 51.2020973, 9.706963099999999 51.2022254, 9.707098200000001 51.2022548))",,,,,,9.70706615,51.20217604999999,1.93937100001435e-08,2
679400810,yes,"POLYGON ((9.7070103 51.2024502, 9.707080100000001 51.2023397, 9.7069536 51.2023084, 9.706883899999999 51.2024189, 9.7070103 51.2024502))",,,,,,9.706981981017027,51.20237929420719,1.6155900000093882e-08,2
679400811,yes,"POLYGON ((9.706880200000001 51.2026162, 9.7069493 51.2025044, 9.706783400000001 51.2024641, 9.7067143 51.2025759, 9.706880200000001 51.2026162))",,,,,,9.7068318,51.20254015000001,2.1332349999976728e-08,2
679400812,yes,"POLYGON ((9.706774899999999 51.2028149, 9.706831299999999 51.2027069, 9.706661 51.202672, 9.7066047 51.20278, 9.706774899999999 51.2028149))",,,,,,9.7067179799244,51.20274344572312,2.0353614999626814e-08,2
679400813,yes,"POLYGON ((9.706677000000001 51.203017, 9.706736100000001 51.2028909, 9.7065544 51.2028576, 9.7064954 51.2029836, 9.706677000000001 51.203017))",,,,,,9.70661573941412,51.202937274572676,2.486630000045272e-08,2
679400814,yes,"POLYGON ((9.706636100000001 51.2032292, 9.7066918 51.2031157, 9.7065561 51.2030896, 9.706500500000001 51.203203, 9.706636100000001 51.2032292))",,,,,,9.706596137449354,51.203159373849125,1.6844740000531268e-08,1
679400816,detached,"POLYGON ((9.7065664 51.2034674, 9.7066087 51.2033791, 9.7064501 51.2033493, 9.706419800000001 51.2034126, 9.7064079 51.2034376, 9.7065664 51.2034674))",,,,,,9.706508268205587,51.20340834504713,1.5261130000238786e-08,1
679400817,garage,"POLYGON ((9.706192700000001 51.2033346, 9.706279 51.203352, 9.7063101 51.2032915, 9.7062238 51.2032741, 9.706192700000001 51.2033346))",,,,,,9.706251400000001,51.203313050000006,5.7622899999872395e-09,1
679400818,detached,"POLYGON ((9.706168099999999 51.2033838, 9.706192700000001 51.2033346, 9.7062157 51.2032884, 9.7060265 51.2032513, 9.7059789 51.2033467, 9.706168099999999 51.2033838))",,,,,,9.7060973117757,51.20331755224053,1.9818099999900157e-08,1
679400821,yes,"POLYGON ((9.706440499999999 51.2036472, 9.7063673 51.2036312, 9.706328600000001 51.2037007, 9.7064018 51.2037167, 9.706440499999999 51.2036472))",,,,,,9.706384550000001,51.20367395,5.706600000179203e-09,1
679400822,detached,"POLYGON ((9.706496700000001 51.2037237, 9.7065698 51.2035913, 9.7064819 51.2035723, 9.706382 51.2035476, 9.706363100000001 51.2035778, 9.706352499999999 51.2035947, 9.706376499999999 51.2036006, 9.7064544 51.2036199, 9.706440499999999 51.2036472, 9.7064088 51.2037046, 9.706496700000001 51.2037237))",,,,,,9.706468047452137,51.20362889305342,1.855823000025324e-08,1
679400823,detached,"POLYGON ((9.7060756 51.2036098, 9.706122499999999 51.2035119, 9.705947099999999 51.2034789, 9.7059002 51.2035768, 9.7060756 51.2036098))",,,,,,9.70601135,51.20354435,1.8719360000064053e-08,1
679400824,yes,"POLYGON ((9.707235799999999 51.2034951, 9.707332600000001 51.2035101, 9.707372899999999 51.2034606, 9.707271799999999 51.2034463, 9.707235799999999 51.2034951))",,,,,,9.707303584388699,51.203477915307,5.422289999936687e-09,2
679400825,yes,"POLYGON ((9.7073094 51.203593, 9.707341599999999 51.2035115, 9.707332600000001 51.2035101, 9.707235799999999 51.2034951, 9.707158 51.203483, 9.7071258 51.2035645, 9.7073094 51.203593))",,,,,,9.707233699606508,51.20353800503117,1.587922999977085e-08,2
679400826,yes,"POLYGON ((9.7077714 51.20358, 9.707758 51.2034943, 9.7076004 51.2035037, 9.707597 51.2034842, 9.707485699999999 51.203493, 9.7074891 51.2035108, 9.7075025 51.2035965, 9.7077714 51.20358))",,,,,,9.707623080812505,51.20354140440109,2.54049750006133e-08,2
679400827,yes,"POLYGON ((9.7079685 51.2035602, 9.7081965 51.2035417, 9.7081768 51.2034464, 9.708169399999999 51.203405, 9.7080111 51.2034172, 9.708019500000001 51.20346, 9.7079488 51.2034649, 9.7079685 51.2035602))",,,,,,9.708077680199942,51.20348676093006,2.874276500055354e-08,2
679400828,yes,"POLYGON ((9.7085425 51.2034817, 9.7085258 51.2033573, 9.7083677 51.2033674, 9.7083742 51.2034098, 9.708295100000001 51.2034149, 9.708306 51.2034976, 9.7085425 51.2034817))",,,,,,9.708426578058024,51.2034318800469,2.6391179999626305e-08,2
679400829,yes,"POLYGON ((9.7088228 51.2033607, 9.7088 51.2032506, 9.708670100000001 51.2032611, 9.708692900000001 51.2033712, 9.7088228 51.2033607))",,,,,,9.70874645,51.20331089999999,1.4541390000032038e-08,2
679400830,yes,"POLYGON ((9.7091789 51.2033531, 9.7091581 51.2032355, 9.708969700000001 51.2032485, 9.708990500000001 51.2033662, 9.7091789 51.2033531))",,,,,,9.709074286977469,51.203300826822066,2.2436699999864728e-08,2
679400831,yes,"POLYGON ((9.7094907 51.2032796, 9.7094652 51.2031598, 9.709265500000001 51.2031765, 9.709291 51.2032963, 9.7094907 51.2032796))",,,,,,9.7093781,51.20322805,2.4349909999890793e-08,2
679400832,yes,"POLYGON ((9.709831299999999 51.2033153, 9.709822600000001 51.2031901, 9.709679 51.203194, 9.709683099999999 51.2032615, 9.709638200000001 51.2032628, 9.709641599999999 51.2033212, 9.7096877 51.2033192, 9.709831299999999 51.2033153))",,,,,,9.709743183587227,51.20325934625664,2.0697489999949122e-08,2
679400834,yes,"POLYGON ((9.706981000000001 51.2039825, 9.707089099999999 51.2039843, 9.7070911 51.2039367, 9.7070913 51.2039317, 9.7069832 51.2039299, 9.706981000000001 51.2039825))",,,,,,9.707036152292337,51.203957099738496,5.690260000347438e-09,2
679400835,yes,"POLYGON ((9.7069808 51.2039875, 9.706981000000001 51.2039825, 9.7069832 51.2039299, 9.7069855 51.2038749, 9.706859700000001 51.2038728, 9.706854999999999 51.2039854, 9.7069808 51.2039875))",,,,,,9.706920247894805,51.20393014937182,1.4174469999746836e-08,1
679400836,detached,"POLYGON ((9.707123599999999 51.2037707, 9.7071565 51.2036556, 9.7069373 51.203631, 9.706904400000001 51.2037461, 9.706888899999999 51.2037984, 9.707025099999999 51.2038127, 9.7070358 51.2037606, 9.707123599999999 51.2037707))",,,,1,,9.70701595665006,51.20371782099274,3.318523999994756e-08,2
679400838,detached,"POLYGON ((9.7059797 51.2037854, 9.7057985 51.203785, 9.7057979 51.2038993, 9.705978999999999 51.2038997, 9.7059794 51.2038405, 9.7059797 51.2037854))",,,,1,,9.705888784421026,51.203842344692646,2.0707844999957016e-08,1
679400839,detached,"POLYGON ((9.706391399999999 51.2039295, 9.706388 51.2038026, 9.7061861 51.2038047, 9.7061894 51.2039316, 9.706391399999999 51.2039295))",,,,2,,9.706288725276064,51.20386710523358,2.563448999958242e-08,1
679400840,apartments,"POLYGON ((9.7072155 51.2039598, 9.7073895 51.203957, 9.707385800000001 51.2038829, 9.707497800000001 51.2038812, 9.7074944 51.2037358, 9.707316799999999 51.2037379, 9.7073181 51.2037732, 9.707247000000001 51.2037737, 9.7072477 51.2038005, 9.707224200000001 51.2038009, 9.7072235 51.2038703, 9.7072121 51.2038699, 9.7072155 51.2039598))",,,,,,9.707351367308487,51.203843928353386,4.886479500064763e-08,2
679400841,detached,"POLYGON ((9.7079068 51.203919, 9.7078854 51.2038224, 9.7076452 51.2038433, 9.707666700000001 51.20394, 9.7079068 51.203919))",,,,,,9.707776002346948,51.203881174366714,2.3659874999979252e-08,2
679400842,detached,"POLYGON ((9.708238100000001 51.2038539, 9.7082113 51.2037321, 9.708091700000001 51.2037424, 9.7081047 51.2038035, 9.708047000000001 51.2038081, 9.7080597 51.2038699, 9.708118499999999 51.2038642, 9.708238100000001 51.2038539))",,,,1,,9.708148607533552,51.20380570166597,1.8506409999372582e-08,2
679400843,yes,"POLYGON ((9.708622999999999 51.2037695, 9.708611599999999 51.2036812, 9.7083529 51.2036959, 9.708365000000001 51.2037845, 9.7083675 51.2038052, 9.708477500000001 51.2037989, 9.708474799999999 51.2037779, 9.708622999999999 51.2037695))",,,,,,9.708481956630026,51.20373808050897,2.5305830000107597e-08,2
679400844,yes,"POLYGON ((9.7089234 51.2036711, 9.7089073 51.2035619, 9.708671499999999 51.2035755, 9.708687599999999 51.2036848, 9.7089234 51.2036711))",,,,,,9.708797432249012,51.20362332659655,2.5980915000343937e-08,2
679400845,yes,"POLYGON ((9.7092493 51.2036199, 9.7092238 51.2035174, 9.709009099999999 51.2035383, 9.7090345 51.2036408, 9.7092493 51.2036199))",,,,,,9.709129177623376,51.20357910372218,2.254378000014458e-08,2
679400846,yes,"POLYGON ((9.7095658 51.2035955, 9.709543 51.2034863, 9.7092981 51.2035063, 9.7093209 51.2036156, 9.7095658 51.2035955))",,,,,,9.709431931792604,51.20355092726647,2.7212464999463158e-08,2
679400847,yes,"POLYGON ((9.709892999999999 51.203577, 9.709895700000001 51.2034628, 9.709718000000001 51.2034611, 9.709715299999999 51.2035754, 9.709892999999999 51.203577))",,,,,,9.709805487044495,51.20351907475308,2.0306680000522826e-08,2
679400848,yes,"POLYGON ((9.709166099999999 51.2054378, 9.709123200000001 51.2053412, 9.7089184 51.2053769, 9.7089613 51.2054735, 9.709166099999999 51.2054378))",,,,,,9.70904225,51.205407349999994,2.131520999968253e-08,2
679400849,yes,"POLYGON ((9.709209700000001 51.2056151, 9.7091621 51.2054924, 9.708985800000001 51.2055193, 9.709033399999999 51.2056419, 9.709209700000001 51.2056151))",,,,,,9.709097760485573,51.205567171153135,2.2901255001008035e-08,2
679400851,semidetached_house,"POLYGON ((9.7093284 51.2058667, 9.7092761 51.2057306, 9.7091589 51.2057483, 9.7090946 51.205758, 9.7091469 51.2058941, 9.7093284 51.2058667))",,,,1,,9.709211500849598,51.20581235162105,2.6134534999783467e-08,2
679400852,garage,"POLYGON ((9.7091583 51.205981, 9.7092694 51.2059641, 9.709248799999999 51.205911, 9.709137800000001 51.2059278, 9.7091583 51.205981))",,,,,,9.70920356306878,51.20594598234091,6.248575000249491e-09,2
679400853,garage,"POLYGON ((9.7091762 51.2060272, 9.7093063 51.2060075, 9.7092884 51.2059612, 9.7092694 51.2059641, 9.7091583 51.205981, 9.7091762 51.2060272))",,,,,,9.709232321175788,51.20599422273372,6.37010499978731e-09,2
679400854,semidetached_house,"POLYGON ((9.7094337 51.2061377, 9.709380700000001 51.2060121, 9.7091964 51.2060426, 9.709249399999999 51.2061682, 9.7094337 51.2061377))",,,,1,,9.70931505,51.20609015,2.4764579999582183e-08,2
