,building,geometry,amenity,shop,leisure,sport,healthcare,building:levels,name,building_coordinates_x,building_coordinates_y,building_area,neighbourhood
62190428,yes,"POLYGON ((9.344122199999999 50.2286764, 9.3442338 50.2286255, 9.3440932 50.2284995, 9.343981700000001 50.2285505, 9.344122199999999 50.2286764))",,,,,,,,9.344107731315527,50.22858797102471,2.121074499984634e-08,2
62190429,yes,"POLYGON ((9.3409399 50.229092, 9.341002400000001 50.2291893, 9.341026400000001 50.229183, 9.3410373 50.2291999, 9.3411141 50.2291797, 9.3411031 50.2291626, 9.3411179 50.2291587, 9.3410555 50.2290616, 9.3409399 50.229092))",,,,,,,,9.341033216281366,50.22913123249268,1.4665199999854607e-08,2
62190430,yes,"POLYGON ((9.3421383 50.2281261, 9.342125299999999 50.2281333, 9.3422096 50.2281955, 9.342228499999999 50.228185, 9.342277899999999 50.2282215, 9.3423579 50.2281772, 9.3423201 50.2281491, 9.342352 50.2281314, 9.3422801 50.2280783, 9.342245399999999 50.2280976, 9.342123300000001 50.2280074, 9.3420363 50.2280556, 9.3420585 50.2280719, 9.3420465 50.2280786, 9.3420945 50.228114, 9.3421102 50.2281053, 9.3421383 50.2281261))",,,,,,,,9.342202878146402,50.22811615025099,3.042999499979303e-08,2
62190431,yes,"POLYGON ((9.337066999999999 50.2266907, 9.336968300000001 50.2267223, 9.337014 50.2267807, 9.336942499999999 50.2268036, 9.336979599999999 50.2268506, 9.3370558 50.2268251, 9.3370354 50.226799, 9.3372238 50.2267388, 9.337143899999999 50.2266366, 9.3370485 50.2266671, 9.337066999999999 50.2266907))",,,,,,,,9.337080866079539,50.2267374222368,2.622372500009567e-08,2
62190432,yes,"POLYGON ((9.3383947 50.2283629, 9.338324800000001 50.2283864, 9.3383336 50.2283972, 9.338369699999999 50.2284412, 9.3384441 50.2284163, 9.3385634 50.2283762, 9.338505899999999 50.2283061, 9.3383822 50.2283476, 9.3383947 50.2283629))",,,,,,,,9.33844502437811,50.228374231986265,1.5957705000223866e-08,2
62190433,yes,"POLYGON ((9.340077900000001 50.2294523, 9.340225800000001 50.2294071, 9.340171 50.2293338, 9.3401613 50.2293207, 9.3400134 50.2293659, 9.340077900000001 50.2294523))",,,,,,,,9.340119585456286,50.22938650714415,1.569052499991569e-08,2
62190434,yes,"POLYGON ((9.338416 50.2279352, 9.3384444 50.2279708, 9.3384257 50.2279769, 9.338490699999999 50.2280584, 9.338628399999999 50.2280135, 9.338616 50.2279979, 9.338688100000001 50.2279744, 9.3386339 50.2279065, 9.338568 50.2279281, 9.3385411 50.2278943, 9.338416 50.2279352))",,,,,,,,9.33854289529448,50.227971426508724,2.5913540000100167e-08,2
62190435,yes,"POLYGON ((9.3413656 50.2297119, 9.341476200000001 50.2296825, 9.3414249 50.2296035, 9.341314300000001 50.2296329, 9.3413656 50.2297119))",,,,,,,,9.34139525,50.2296577,1.024561999972231e-08,2
62190436,yes,"POLYGON ((9.3419398 50.2279394, 9.342091699999999 50.2278589, 9.3420211 50.2278071, 9.341989099999999 50.2278258, 9.3419534 50.2278009, 9.3418391 50.2278679, 9.3419398 50.2279394))",,,,,,,,9.341963085128281,50.227866129777595,1.8233724999840174e-08,2
62190437,yes,"POLYGON ((9.344681599999999 50.2281032, 9.344750100000001 50.2280662, 9.3446771 50.2280109, 9.344608600000001 50.2280479, 9.344681599999999 50.2281032))",,,,,,,,9.344679349999998,50.22805705,6.4890499998964755e-09,2
62190438,yes,"POLYGON ((9.3427896 50.2286709, 9.342848200000001 50.2286478, 9.3428355 50.2286348, 9.3428681 50.2286219, 9.3427962 50.2285475, 9.3427051 50.2285835, 9.3427896 50.2286709))",,,,,,,,9.342789234222332,50.22860776802017,1.0419030000006652e-08,2
62190439,yes,"POLYGON ((9.3391701 50.2289334, 9.339454999999999 50.2288366, 9.339396300000001 50.2287659, 9.339373200000001 50.2287737, 9.339341900000001 50.2287359, 9.3392479 50.2287678, 9.339231 50.2287736, 9.3392538 50.2288012, 9.3391029 50.2288524, 9.3391701 50.2289334))",,,,,,,,9.339280253345748,50.22883626933706,3.3188255000804864e-08,2
62190440,yes,"POLYGON ((9.338050300000001 50.2273876, 9.3381051 50.2274731, 9.3381908 50.2274506, 9.3382272 50.227441, 9.338202300000001 50.2274022, 9.338245300000001 50.2273909, 9.3382153 50.2273442, 9.338050300000001 50.2273876))",,,,,,,,9.338150044697613,50.22740767883956,1.4544654999904866e-08,2
62190442,yes,"POLYGON ((9.342263600000001 50.228854, 9.3422897 50.2288442, 9.3423041 50.2288597, 9.3423702 50.2288349, 9.342287300000001 50.2287447, 9.3421951 50.2287793, 9.342263600000001 50.228854))",,,,,,,,9.342282563413452,50.228804566634416,1.064582499987756e-08,2
62190443,yes,"POLYGON ((9.340754799999999 50.2291928, 9.3409069 50.2291533, 9.3408509 50.2290651, 9.3406988 50.2291046, 9.340754799999999 50.2291928))",,,,,,,,9.34080285,50.229128949999996,1.5627220000062812e-08,2
62190444,yes,"POLYGON ((9.3382354 50.22752, 9.3381908 50.2274506, 9.3381051 50.2274731, 9.3380885 50.2274774, 9.3381331 50.2275469, 9.3382354 50.22752))",,,,,,,,9.338161951655248,50.22749874039474,8.29975000024848e-09,2
62190445,yes,"POLYGON ((9.3398909 50.2295745, 9.3399974 50.229508, 9.339896100000001 50.2294416, 9.3397896 50.2295081, 9.3398909 50.2295745))",,,,,,,,9.3398935,50.22950805000001,1.380804999970913e-08,2
62190446,yes,"POLYGON ((9.3393745 50.2295398, 9.339479600000001 50.2294934, 9.339402099999999 50.2294216, 9.339297 50.2294681, 9.3393275 50.2294963, 9.3393745 50.2295398))",,,,,,,,9.3393883071207,50.22948071593578,1.1140124999820701e-08,2
62190447,yes,"POLYGON ((9.337182800000001 50.226919, 9.3372522 50.227001, 9.337401 50.2269495, 9.337331600000001 50.2268674, 9.337319600000001 50.2268716, 9.337182800000001 50.226919))",,,,,,,,9.337291911683403,50.22693422674318,1.5783729999822488e-08,2
62190449,yes,"POLYGON ((9.3416666 50.2293203, 9.3418081 50.2292842, 9.341752100000001 50.2291942, 9.341610599999999 50.2292303, 9.3416666 50.2293203))",,,,,,,,9.341709349999999,50.22925725,1.4756599999826424e-08,2
62190450,yes,"POLYGON ((9.340623600000001 50.2293034, 9.3407617 50.229269, 9.3407011 50.2291694, 9.340684299999999 50.2291736, 9.340628300000001 50.2290817, 9.3405369 50.2291045, 9.340592600000001 50.2291959, 9.340562800000001 50.2292034, 9.340623600000001 50.2293034))",,,,,,,,9.340642694581188,50.22919948049018,2.5525049999611743e-08,2
62190451,yes,"POLYGON ((9.3444523 50.2282459, 9.344547499999999 50.2281964, 9.3445851 50.228226, 9.3446315 50.2282019, 9.3445719 50.2281551, 9.3445429 50.2281702, 9.3444722 50.2281146, 9.3443796 50.2281628, 9.3443969 50.2281765, 9.344377100000001 50.2281868, 9.3444523 50.2282459))",,,,,,,,9.344487823351743,50.22818259882848,1.6262924999968148e-08,2
62190454,yes,"POLYGON ((9.343138700000001 50.2285388, 9.343299500000001 50.22847, 9.3432175 50.2283917, 9.343173200000001 50.2284107, 9.343095399999999 50.2283364, 9.343116800000001 50.2283273, 9.343056499999999 50.2282695, 9.3429336 50.2283221, 9.343046299999999 50.2284298, 9.3429916 50.2284532, 9.343040500000001 50.2284999, 9.343080199999999 50.228483, 9.343138700000001 50.2285388))",,,,,,,,9.343106554092017,50.22841340437206,4.261774500006386e-08,2
62190455,yes,"POLYGON ((9.3397667 50.22943, 9.339952 50.2293226, 9.3398729 50.2292669, 9.3398269 50.2292935, 9.3397214 50.2292191, 9.3396016 50.2292885, 9.3396306 50.229309, 9.33968 50.2292803, 9.339726799999999 50.2293134, 9.339658 50.2293533, 9.3397667 50.22943))",,,,,,,,9.339777264085543,50.2293236200004,3.282949000025143e-08,2
62190456,yes,"POLYGON ((9.3408199 50.2282857, 9.3409353 50.2282561, 9.3408883 50.228181, 9.340768799999999 50.2282117, 9.3407816 50.2282322, 9.340756900000001 50.2282385, 9.3407813 50.2282774, 9.340810100000001 50.22827, 9.3408199 50.2282857))",,,,,,,,9.340845436270682,50.22823562778588,1.1453470000167532e-08,2
62190457,yes,"POLYGON ((9.3420889 50.2292025, 9.342104000000001 50.2291988, 9.342153400000001 50.2292812, 9.3422477 50.2292581, 9.342202500000001 50.2291827, 9.342223000000001 50.2291777, 9.3421655 50.2290817, 9.342035600000001 50.2291135, 9.3420889 50.2292025))",,,,,,,,9.34214722839614,50.229176811643356,2.233124000003361e-08,2
62190458,yes,"POLYGON ((9.3383498 50.2287356, 9.338381999999999 50.2287748, 9.338362800000001 50.2287813, 9.338408299999999 50.2288367, 9.338511499999999 50.2288019, 9.338476200000001 50.2287591, 9.3384947 50.2287528, 9.338452200000001 50.2287011, 9.3383498 50.2287356))",,,,,,,,9.338430057817256,50.22876901007782,1.2719150000021741e-08,2
62190459,yes,"POLYGON ((9.341969199999999 50.2282055, 9.3420117 50.2281813, 9.3420585 50.2282148, 9.342108100000001 50.2281864, 9.341977399999999 50.2280927, 9.3418837 50.2281461, 9.341904400000001 50.228161, 9.341890599999999 50.2281688, 9.341939200000001 50.2282037, 9.341954400000001 50.228195, 9.341969199999999 50.2282055))",,,,,,,,9.3419881493543,50.228158807943046,1.3959470000825288e-08,2
62190460,yes,"POLYGON ((9.3398843 50.2287053, 9.3399997 50.2286746, 9.339930600000001 50.2285685, 9.3398153 50.2285993, 9.3398843 50.2287053))",,,,,,,,9.339907486265485,50.228636924669864,1.4356155000021546e-08,2
62190461,yes,"POLYGON ((9.3406883 50.2295637, 9.340798700000001 50.2295306, 9.3407445 50.2294568, 9.3406342 50.2294899, 9.3406883 50.2295637))",,,,,,,,9.340716431414975,50.22951025364898,9.936194999888185e-09,2
62190462,yes,"POLYGON ((9.3441265 50.2284091, 9.344232999999999 50.2283584, 9.3442562 50.2283784, 9.3443089 50.2283533, 9.344241999999999 50.2282957, 9.344198199999999 50.2283166, 9.3441487 50.2282739, 9.3440332 50.2283288, 9.3441265 50.2284091))",,,,,,,,9.344163669707482,50.228340482024535,1.858036500008837e-08,2
62190463,yes,"POLYGON ((9.3386148 50.2284389, 9.3385634 50.2283762, 9.3384441 50.2284163, 9.338487300000001 50.228469, 9.338495399999999 50.2284789, 9.3386148 50.2284389))",,,,,,,,9.338529444423335,50.228427568884754,9.533439999902665e-09,2
62190465,yes,"POLYGON ((9.3416362 50.2290687, 9.3417484 50.2290404, 9.341719100000001 50.2289929, 9.341784199999999 50.2289764, 9.3417513 50.228923, 9.3415739 50.2289678, 9.3416362 50.2290687))",,,,,,,,9.341678557585475,50.22899323735404,1.7111264999890662e-08,2
62190466,yes,"POLYGON ((9.3383304 50.2287124, 9.3383498 50.2287356, 9.338452200000001 50.2287011, 9.338404300000001 50.2286429, 9.3383237 50.22867, 9.338301599999999 50.2286774, 9.3383304 50.2287124))",,,,,,,,9.33837692440328,50.22868926063037,7.630320000244674e-09,2
62190467,yes,"POLYGON ((9.3414866 50.2288376, 9.3415339 50.2289128, 9.341667599999999 50.2288784, 9.341641900000001 50.2288376, 9.341700599999999 50.2288225, 9.3416791 50.2287881, 9.341646900000001 50.2287964, 9.3414866 50.2288376))",,,,,,,,9.341591037446063,50.22885045984058,1.4022515000209171e-08,2
62190468,yes,"POLYGON ((9.3394982 50.229104, 9.3396232 50.2290612, 9.339567799999999 50.2289949, 9.3394428 50.2290377, 9.3394982 50.229104))",,,,,,,,9.339533000000001,50.22904945,1.0658620000168969e-08,2
62190469,yes,"POLYGON ((9.339461 50.2292698, 9.339579799999999 50.2292169, 9.3395188 50.2291609, 9.339399999999999 50.2292138, 9.339461 50.2292698))",,,,,,,,9.3394899,50.22921535,9.879700000073146e-09,2
62190470,yes,"POLYGON ((9.3387964 50.2281942, 9.338759400000001 50.2281504, 9.338706999999999 50.2281685, 9.3386934 50.2281523, 9.338576700000001 50.2281926, 9.338637200000001 50.2282643, 9.3387042 50.2282412, 9.338743900000001 50.2282275, 9.338734000000001 50.2282158, 9.3387964 50.2281942))",,,,,,,,9.338683238557413,50.22820231655903,1.3620200000103642e-08,2
62190471,yes,"POLYGON ((9.3373679 50.2271425, 9.3374334 50.2272216, 9.337584400000001 50.2271705, 9.337518899999999 50.2270914, 9.337507199999999 50.2270954, 9.3373679 50.2271425))",,,,,,,,9.33747615230221,50.22715650936923,1.5288084999832547e-08,2
62190472,yes,"POLYGON ((9.3428681 50.2286219, 9.342901599999999 50.2286086, 9.3429138 50.2286212, 9.3429728 50.2285979, 9.3428886 50.2285109, 9.3427962 50.2285475, 9.3428681 50.2286219))",,,,,,,,9.342884113948502,50.22856998939686,1.0537474999744153e-08,2
62190473,yes,"POLYGON ((9.3423702 50.2288349, 9.3424304 50.2288123, 9.342416099999999 50.2287967, 9.342447200000001 50.228785, 9.342378800000001 50.2287104, 9.342287300000001 50.2287447, 9.3423702 50.2288349))",,,,,,,,9.342370412526295,50.228771015801634,1.0432720000370049e-08,2
62190474,yes,"POLYGON ((9.3411823 50.2294921, 9.341135899999999 50.229504, 9.341174000000001 50.2295648, 9.341297600000001 50.2295332, 9.3412392 50.2294399, 9.341310500000001 50.2294216, 9.34125 50.229325, 9.341101500000001 50.229363, 9.3411823 50.2294921))",,,,,,,,9.341209804747026,50.22943884041022,2.8282864999717894e-08,2
62190476,yes,"POLYGON ((9.3422707 50.2280362, 9.342375799999999 50.2279757, 9.3422836 50.2279102, 9.342246100000001 50.2279318, 9.3422319 50.2279217, 9.3422014 50.2279392, 9.3422144 50.2279485, 9.342177400000001 50.2279699, 9.3422707 50.2280362))",,,,,,,,9.342274538782707,50.22797153524438,1.3073494999869507e-08,2
62190479,yes,"POLYGON ((9.3434559 50.2287343, 9.3436012 50.2286767, 9.3435656 50.2286399, 9.343586999999999 50.2286314, 9.3435542 50.2285976, 9.343532400000001 50.2286062, 9.3435071 50.2285801, 9.3433622 50.2286374, 9.3434559 50.2287343))",,,,,,,,9.343485504319304,50.22865525951412,2.0449134999887305e-08,2
62190481,yes,"POLYGON ((9.340904500000001 50.2295147, 9.3410967 50.229466, 9.3410612 50.2294086, 9.3410224 50.2294184, 9.341004099999999 50.2293888, 9.340850700000001 50.2294276, 9.340904500000001 50.2295147))",,,,,,,,9.34096933937538,50.22945037480311,1.8021430000217037e-08,2
62190485,yes,"POLYGON ((9.3418998 50.2283027, 9.341960500000001 50.2282674, 9.341831600000001 50.2281767, 9.3417368 50.2282317, 9.341756800000001 50.2282459, 9.341743900000001 50.2282534, 9.3417868 50.2282835, 9.341802899999999 50.2282741, 9.341829499999999 50.2282929, 9.3418603 50.228275, 9.3418998 50.2283027))",,,,,,,,9.341843452720944,50.228244247119434,1.4579165000095047e-08,2
62190637,yes,"POLYGON ((9.3445698 50.2295778, 9.344886000000001 50.2294148, 9.3447852 50.229335, 9.3445667 50.229448, 9.344583500000001 50.2294613, 9.344511799999999 50.2294935, 9.3445698 50.2295778))",,,,,,,Haus Fortuna,9.344691802346405,50.22945231232724,3.807363000093493e-08,2
62229710,yes,"POLYGON ((9.3402829 50.2263793, 9.340386199999999 50.2263106, 9.340540499999999 50.2263877, 9.3405228 50.2264021, 9.3406237 50.2264527, 9.340634400000001 50.226444, 9.3406851 50.2264694, 9.3405816 50.226554, 9.340446399999999 50.2264862, 9.340423899999999 50.2265046, 9.340327200000001 50.2264561, 9.3403665 50.226424, 9.3402829 50.2263793))",,,,,,,,9.340474160336253,50.226434833375976,4.356464499992497e-08,2
62229711,yes,"POLYGON ((9.3402829 50.2263793, 9.340386199999999 50.2263106, 9.340414900000001 50.2262925, 9.3402885 50.2261932, 9.340263800000001 50.226206, 9.340150700000001 50.2261134, 9.340010299999999 50.2261854, 9.3402127 50.2263422, 9.3402282 50.2263346, 9.3402829 50.2263793))",,,,,,,,9.340214905173594,50.226245816827245,4.778711499955447e-08,2
62229712,yes,"POLYGON ((9.3405889 50.226671, 9.340703700000001 50.2267265, 9.340687000000001 50.2267407, 9.3407406 50.2267666, 9.3407774 50.2267354, 9.340820300000001 50.2267561, 9.3408926 50.2266949, 9.340851799999999 50.2266752, 9.3408669 50.2266625, 9.3408102 50.2266351, 9.340793700000001 50.2266491, 9.3406799 50.226594, 9.3405889 50.226671))",,,,,,,,9.340741698530483,50.22668208357022,2.6922239999806885e-08,2
62229713,yes,"POLYGON ((9.339607300000001 50.2259765, 9.339551 50.2259115, 9.339587399999999 50.2258986, 9.339565199999999 50.2258729, 9.3396721 50.225835, 9.339823600000001 50.2260102, 9.3397092 50.2260507, 9.339636199999999 50.2259662, 9.339607300000001 50.2259765))",,,,,,,,9.339683304825087,50.22594299999544,2.8378220001015382e-08,2
62233119,yes,"POLYGON ((9.3390985 50.227304, 9.3391585 50.2273481, 9.3392581 50.2272928, 9.339198100000001 50.2272486, 9.3390985 50.227304))",,,,,,,,9.339178306823747,50.2272983661878,7.718339999871394e-09,2
62233120,yes,"POLYGON ((9.3394567 50.2275862, 9.3396475 50.2276885, 9.339763700000001 50.2276029, 9.3397018 50.2275715, 9.3396808 50.2275855, 9.3395847 50.2275343, 9.3394567 50.2275862))",,,,,,,,9.3396143454933,50.22760694945856,2.262214999933739e-08,2
62233122,yes,"POLYGON ((9.3377664 50.2259401, 9.3378978 50.2258975, 9.3377672 50.2257326, 9.337635799999999 50.2257752, 9.3377664 50.2259401))",,,,,,,,9.337766799999999,50.225836349999994,2.7231420000393343e-08,2
62233124,yes,"POLYGON ((9.337202 50.2236216, 9.3373417 50.2235924, 9.337298199999999 50.2235072, 9.3371584 50.2235365, 9.337202 50.2236216))",,,,,,,,9.337250081223006,50.2235644160231,1.3173550000057201e-08,2
62233125,yes,"POLYGON ((9.3385897 50.2271595, 9.33853 50.2271112, 9.3384394 50.2271572, 9.3384286 50.2271484, 9.338379 50.2271736, 9.338434100000001 50.2272182, 9.338482300000001 50.2271937, 9.3384976 50.2272061, 9.3385897 50.2271595))",,,,,,,,9.338486601004329,50.227166794736924,1.0740474999798505e-08,2
62233126,yes,"POLYGON ((9.3395075 50.2278209, 9.339397699999999 50.2277622, 9.3393295 50.2278145, 9.3394393 50.2278732, 9.3395075 50.2278209))",,,,,,,,9.339418499999999,50.2278177,9.74587999978774e-09,2
62233127,yes,"POLYGON ((9.3378397 50.2267003, 9.337943299999999 50.2268166, 9.3381072 50.2267569, 9.3380036 50.2266406, 9.3378397 50.2267003))",,,,,,,,9.33797345,50.22672860000001,2.524648999951143e-08,2
62233128,yes,"POLYGON ((9.337255900000001 50.2250752, 9.3372378 50.2250789, 9.337256999999999 50.225117, 9.337351200000001 50.2250976, 9.337333299999999 50.225062, 9.3374101 50.2250461, 9.337376799999999 50.22498, 9.337362799999999 50.2249523, 9.3372967 50.2249659, 9.3372077 50.2249843, 9.3372136 50.2249959, 9.3371917 50.2250005, 9.3372212 50.2250591, 9.337245299999999 50.2250541, 9.337255900000001 50.2250752))",,,,,,,,9.337300389242126,50.225029025129054,2.1184699999670863e-08,2
62233129,yes,"POLYGON ((9.338109299999999 50.2263501, 9.338218299999999 50.2263137, 9.3382354 50.226308, 9.3382053 50.2262711, 9.338194 50.2262749, 9.338165999999999 50.2262407, 9.3380513 50.2262791, 9.338109299999999 50.2263501))",,,,,,,,9.338141439351157,50.22629521833256,1.0910149999891012e-08,2
62233130,yes,"POLYGON ((9.3393169 50.2277064, 9.339254499999999 50.2276615, 9.3391333 50.2277304, 9.3392084 50.2277845, 9.339289600000001 50.2277383, 9.3392769 50.2277292, 9.3393169 50.2277064))",,,,,,,,9.339227205777123,50.22772302780444,1.1075929999509239e-08,2
62233132,yes,"POLYGON ((9.337078399999999 50.2234747, 9.337209400000001 50.2234631, 9.3371862 50.2233556, 9.3370552 50.2233672, 9.337078399999999 50.2234747))",,,,,,,,9.3371323,50.223415149999994,1.435161999989024e-08,2
62233133,yes,"POLYGON ((9.338860199999999 50.2273779, 9.3387989 50.2273284, 9.338706800000001 50.2273751, 9.3387229 50.2273881, 9.338684199999999 50.2274077, 9.3387384 50.2274515, 9.3387873 50.2274267, 9.3387783 50.2274194, 9.338860199999999 50.2273779))",,,,,,,,9.338769278962422,50.227388666411464,1.0299055000192627e-08,2
62233134,yes,"POLYGON ((9.339028000000001 50.2274986, 9.3389677 50.2274552, 9.338894 50.2274972, 9.3388832 50.2274895, 9.338835899999999 50.2275164, 9.3389069 50.2275675, 9.339028000000001 50.2274986))",,,,,,,,9.338932611657546,50.227511061731555,1.006007999979626e-08,2
62233135,yes,"POLYGON ((9.3392812 50.2274385, 9.3393438 50.2274846, 9.3394431 50.2274294, 9.339380500000001 50.2273833, 9.3392812 50.2274385))",,,,,,,,9.339362150000001,50.22743395,8.033249999781846e-09,2
62233136,yes,"POLYGON ((9.3382743 50.2265519, 9.3382997 50.2265434, 9.338323300000001 50.2265722, 9.3384073 50.2265441, 9.338367999999999 50.226496, 9.338397199999999 50.2264863, 9.338352499999999 50.2264315, 9.3383228 50.2264414, 9.338294299999999 50.2264066, 9.3381852 50.226443, 9.3382743 50.2265519))",,,,,,,,9.33830257023821,50.226487481807204,2.028032499998252e-08,2
62233137,yes,"POLYGON ((9.3384462 50.2267042, 9.338559399999999 50.2266593, 9.3385447 50.2266441, 9.338558000000001 50.2266389, 9.3384828 50.2265613, 9.3383377 50.2266189, 9.3384109 50.2266944, 9.3384295 50.2266871, 9.3384462 50.2267042))",,,,,,,,9.338454235297302,50.22663470605846,1.7907115000183846e-08,2
62233138,yes,"POLYGON ((9.337574800000001 50.2256794, 9.3377176 50.2256416, 9.3376065 50.2254696, 9.3374636 50.2255074, 9.337574800000001 50.2256794))",,,,,,,,9.337590617898822,50.22557449184523,2.877167000007084e-08,2
